@relation 'North Shore Oahu'

@attribute buoyHeight numeric
@attribute buoyPeriod numeric
@attribute buoyDirection numeric
@attribute ww3Height numeric
@attribute ww3Period numeric
@attribute ww3Direction numeric
@attribute visualObservation numeric

@data
1.08,13.33,324,1.75,13.27,306.509979,8
1,14.29,325,1.75,13.27,306.509979,8
1.05,14.29,305,1.75,13.27,306.509979,8
1.14,13.33,318,1.75,13.27,306.509979,8
1.06,14.29,312,1.75,13.27,306.509979,8
0.95,12.5,310,1.75,13.27,306.509979,8
1.6,13.33,310,1.75,13.27,306.509979,8
1.65,13.33,317,1.75,13.27,306.509979,8
1.58,13.33,318,1.75,13.27,306.509979,8
1.74,12.5,310,1.75,13.27,306.509979,8
1.79,12.5,311,1.75,13.27,306.509979,8
1.55,12.5,311,1.75,13.27,306.509979,8
1.64,13.33,321,1.75,13.27,306.509979,8
1.73,13.33,310,1.75,13.27,306.509979,8
1.74,14.29,317,1.75,13.27,306.509979,8
1.74,12.5,319,1.75,13.27,306.509979,8
1.86,11.76,318,1.75,13.27,306.509979,8
1.9,13.33,311,1.75,13.27,306.509979,8
2.11,12.5,310,1.75,13.27,306.509979,8
1.91,11.76,307,1.75,13.27,306.509979,8
1.85,12.5,318,2.33,12.5,306.789978,6
1.87,12.5,314,2.33,12.5,306.789978,6
2.2,13.33,310,2.33,12.5,306.789978,6
2.13,14.29,317,2.33,12.5,306.789978,6
2.08,13.33,310,2.33,12.5,306.789978,6
2.15,13.33,314,2.33,12.5,306.789978,6
1.9,13.33,314,2.33,12.5,306.789978,6
2.06,13.33,310,2.33,12.5,306.789978,6
1.69,13.33,310,2.33,12.5,306.789978,6
2.09,13.33,312,2.33,12.5,306.789978,6
1.8,13.33,310,2.33,12.5,306.789978,6
1.96,13.33,314,2.33,12.5,306.789978,6
1.83,11.11,321,2.33,12.5,306.789978,6
1.69,13.33,305,2.33,12.5,306.789978,6
1.66,12.5,318,2.33,12.5,306.789978,6
1.57,11.76,326,2.33,12.5,306.789978,6
1.76,12.5,311,2.33,12.5,306.789978,6
1.62,11.76,317,2.33,12.5,306.789978,6
1.54,11.76,319,2.33,12.5,306.789978,6
1.73,11.11,321,2.33,12.5,306.789978,6
1.59,11.76,324,2.33,12.5,306.789978,6
1.54,11.76,322,2.33,12.5,306.789978,6
1.71,11.76,325,2.33,12.5,306.789978,6
1.61,11.76,328,2.33,12.5,306.789978,6
1.57,12.5,325,2.33,12.5,306.789978,6
1.58,11.11,325,2.33,12.5,306.789978,6
1.57,11.11,322,2.33,12.5,306.789978,6
1.79,11.76,314,2.33,12.5,306.789978,6
1.78,11.76,314,2.02,11.51,309.099976,5
1.47,11.76,314,2.02,11.51,309.099976,5
1.61,10.53,324,2.02,11.51,309.099976,5
1.48,11.11,324,2.02,11.51,309.099976,5
1.49,11.11,321,2.02,11.51,309.099976,5
1.64,10.53,319,2.02,11.51,309.099976,5
1.5,11.76,314,2.02,11.51,309.099976,5
1.55,11.11,317,2.02,11.51,309.099976,5
1.57,11.11,318,2.02,11.51,309.099976,5
1.51,12.5,322,2.02,11.51,309.099976,5
1.47,11.11,318,2.02,11.51,309.099976,5
1.57,10.53,331,2.02,11.51,309.099976,5
1.46,11.76,326,2.02,11.51,309.099976,5
1.4,9.88,333,2.02,11.51,309.099976,5
1.44,11.76,328,2.02,11.51,309.099976,5
1.44,11.76,325,2.02,11.51,309.099976,5
1.46,11.11,325,2.02,11.51,309.099976,5
1.39,13.33,322,2.02,11.51,309.099976,5
1.58,11.11,325,2.02,11.51,309.099976,5
1.5,11.76,333,2.02,11.51,309.099976,5
1.55,11.76,326,2.02,11.51,309.099976,5
1.54,11.76,322,2.02,11.51,309.099976,5
1.5,11.11,325,2.02,11.51,309.099976,5
1.56,11.76,322,2.02,11.51,309.099976,5
1.52,10.53,332,2.02,11.51,309.099976,5
1.56,11.11,332,2.02,11.51,309.099976,5
1.51,11.11,326,2.02,11.51,309.099976,5
1.68,10.53,331,2.02,11.51,309.099976,5
1.52,11.11,326,1.96,10.97,315.470001,6
1.51,11.11,324,1.96,10.97,315.470001,6
1.43,10.53,315,1.96,10.97,315.470001,6
1.57,10.53,325,1.96,10.97,315.470001,6
1.48,11.11,322,1.96,10.97,315.470001,6
1.42,11.76,331,1.96,10.97,315.470001,6
1.53,11.11,329,1.96,10.97,315.470001,6
1.43,11.11,322,1.96,10.97,315.470001,6
1.43,10.53,329,1.96,10.97,315.470001,6
1.37,11.11,318,1.96,10.97,315.470001,6
1.45,11.76,319,1.96,10.97,315.470001,6
1.53,11.76,322,1.96,10.97,315.470001,6
1.51,11.11,317,1.96,10.97,315.470001,6
1.49,13.33,335,1.96,10.97,315.470001,6
1.47,11.11,336,1.96,10.97,315.470001,6
1.59,11.76,338,1.96,10.97,315.470001,6
1.53,10.53,342,1.96,10.97,315.470001,6
1.59,10.53,339,1.96,10.97,315.470001,6
1.62,11.11,343,1.96,10.97,315.470001,6
1.62,10.53,342,1.96,10.97,315.470001,6
1.54,11.11,336,1.96,10.97,315.470001,6
1.64,11.11,340,1.96,10.97,315.470001,6
1.58,11.11,332,1.96,10.97,315.470001,6
1.56,15.38,328,1.96,10.97,315.470001,6
1.52,10.53,345,1.96,10.97,315.470001,6
1.56,11.11,325,1.96,10.97,315.470001,6
1.49,10.53,335,1.96,10.97,315.470001,6
1.47,12.5,332,1.96,10.97,315.470001,6
1.62,13.33,328,2.16,12.129999,313.949982,6
1.55,11.11,335,2.16,12.129999,313.949982,6
1.67,9.88,335,2.16,12.129999,313.949982,6
1.59,11.11,333,2.16,12.129999,313.949982,6
1.59,16.67,340,2.16,12.129999,313.949982,6
1.6,14.29,331,2.16,12.129999,313.949982,6
1.62,10.53,336,2.16,12.129999,313.949982,6
1.87,14.29,338,2.16,12.129999,313.949982,6
1.88,16.67,331,2.16,12.129999,313.949982,6
1.68,13.33,324,2.16,12.129999,313.949982,6
1.89,14.29,332,2.16,12.129999,313.949982,6
1.77,14.29,332,2.16,12.129999,313.949982,6
1.85,14.29,333,2.16,12.129999,313.949982,6
1.89,15.38,339,2.16,12.129999,313.949982,6
1.78,13.33,336,2.16,12.129999,313.949982,6
1.88,13.33,328,2.16,12.129999,313.949982,6
1.65,13.33,339,2.16,12.129999,313.949982,6
1.67,12.5,338,2.16,12.129999,313.949982,6
1.66,13.33,335,2.16,12.129999,313.949982,6
1.56,12.5,336,2.16,12.129999,313.949982,6
1.67,12.5,333,2.16,12.129999,313.949982,6
1.6,13.33,332,2.16,12.129999,313.949982,6
1.71,13.33,325,2.16,12.129999,313.949982,6
1.83,12.5,331,2.16,12.129999,313.949982,6
1.8,12.5,336,2.16,12.129999,313.949982,6
1.73,13.33,325,2.16,12.129999,313.949982,6
1.66,12.5,336,2.16,12.129999,313.949982,6
1.71,12.5,328,2.16,12.129999,313.949982,6
1.81,12.5,326,2.13,12.35,316.559998,5
1.65,12.5,321,2.13,12.35,316.559998,5
1.56,12.5,338,2.13,12.35,316.559998,5
1.67,12.5,338,2.13,12.35,316.559998,5
1.56,11.76,321,2.13,12.35,316.559998,5
1.67,11.11,335,2.13,12.35,316.559998,5
1.8,12.5,331,2.13,12.35,316.559998,5
1.75,11.11,336,2.13,12.35,316.559998,5
1.78,11.76,332,2.13,12.35,316.559998,5
1.65,10.53,346,2.13,12.35,316.559998,5
1.66,11.76,329,2.13,12.35,316.559998,5
1.73,14.29,318,2.13,12.35,316.559998,5
1.74,14.29,326,2.13,12.35,316.559998,5
1.84,12.5,331,2.13,12.35,316.559998,5
1.51,13.33,326,2.13,12.35,316.559998,5
1.42,13.33,328,2.13,12.35,316.559998,5
1.6,13.33,331,2.13,12.35,316.559998,5
1.57,13.33,332,2.13,12.35,316.559998,5
1.55,10.53,329,2.13,12.35,316.559998,5
1.53,12.5,325,2.13,12.35,316.559998,5
1.4,13.33,338,2.13,12.35,316.559998,5
1.61,12.5,331,2.13,12.35,316.559998,5
1.49,11.11,336,2.13,12.35,316.559998,5
1.55,12.5,328,2.13,12.35,316.559998,5
1.4,13.33,332,2.13,12.35,316.559998,5
1.44,12.5,335,2.13,12.35,316.559998,5
1.44,12.5,333,2.13,12.35,316.559998,5
1.38,13.33,332,2.13,12.35,316.559998,5
1.29,11.76,332,2.06,11.96,316.179993,4
1.49,12.5,333,2.06,11.96,316.179993,4
1.49,12.5,333,2.06,11.96,316.179993,4
1.47,12.5,329,2.06,11.96,316.179993,4
1.39,13.33,324,2.06,11.96,316.179993,4
1.53,12.5,331,2.06,11.96,316.179993,4
1.59,11.76,333,2.06,11.96,316.179993,4
1.56,11.76,335,2.06,11.96,316.179993,4
1.41,12.5,333,2.06,11.96,316.179993,4
1.44,13.33,331,2.06,11.96,316.179993,4
1.37,12.5,333,2.06,11.96,316.179993,4
1.51,12.5,331,2.06,11.96,316.179993,4
1.49,11.76,331,2.06,11.96,316.179993,4
1.58,12.5,322,2.06,11.96,316.179993,4
1.22,11.76,328,2.06,11.96,316.179993,4
1.13,11.76,314,2.06,11.96,316.179993,4
1.23,11.76,322,2.06,11.96,316.179993,4
1.11,12.5,332,2.06,11.96,316.179993,4
1.19,11.76,326,2.06,11.96,316.179993,4
1.11,11.76,321,2.06,11.96,316.179993,4
1.05,11.76,322,2.06,11.96,316.179993,4
1.17,11.11,322,2.06,11.96,316.179993,4
1.18,11.76,329,2.06,11.96,316.179993,4
1.17,11.11,322,2.06,11.96,316.179993,4
1.19,11.11,314,2.06,11.96,316.179993,4
1.24,11.76,328,2.06,11.96,316.179993,4
1.36,11.76,331,2.06,11.96,316.179993,4
1.35,11.76,317,2.06,11.96,316.179993,4
1.43,11.76,324,1.92,11.16,313.980011,6
1.29,11.11,317,1.92,11.16,313.980011,6
1.5,11.76,318,1.92,11.16,313.980011,6
1.54,10.53,319,1.92,11.16,313.980011,6
1.71,11.11,312,1.92,11.16,313.980011,6
1.86,11.11,319,1.92,11.16,313.980011,6
1.68,11.11,318,1.92,11.16,313.980011,6
1.8,11.11,319,1.92,11.16,313.980011,6
1.73,9.88,325,1.92,11.16,313.980011,6
1.77,10.53,324,1.92,11.16,313.980011,6
1.88,9.88,325,1.92,11.16,313.980011,6
1.74,10.53,340,1.92,11.16,313.980011,6
1.93,10.53,332,1.92,11.16,313.980011,6
1.99,9.88,335,1.92,11.16,313.980011,6
2.44,11.76,325,1.92,11.16,313.980011,6
2.34,10.53,349,1.92,11.16,313.980011,6
2.3,11.11,331,1.92,11.16,313.980011,6
2.49,11.76,329,1.92,11.16,313.980011,6
2.4,9.88,348,1.92,11.16,313.980011,6
2.34,8.33,339,1.92,11.16,313.980011,6
2.39,11.11,331,1.92,11.16,313.980011,6
2.35,10.53,333,1.92,11.16,313.980011,6
2.42,11.76,338,1.92,11.16,313.980011,6
2.38,11.11,340,1.92,11.16,313.980011,6
2.44,10.53,338,1.92,11.16,313.980011,6
2.84,10.53,340,1.92,11.16,313.980011,6
2.28,11.76,338,1.92,11.16,313.980011,6
2.62,10.53,331,1.92,11.16,313.980011,6
2.48,10.53,340,2.56,10.889999,314.690002,6
2.43,11.11,343,2.56,10.889999,314.690002,6
2.5,9.88,353,2.56,10.889999,314.690002,6
2.43,11.76,322,2.56,10.889999,314.690002,6
2.43,10.53,343,2.56,10.889999,314.690002,6
2.51,11.11,332,2.56,10.889999,314.690002,6
2.47,11.11,329,2.56,10.889999,314.690002,6
2.2,10.53,349,2.56,10.889999,314.690002,6
2.59,9.88,356,2.56,10.889999,314.690002,6
2.32,10.53,350,2.56,10.889999,314.690002,6
2.28,9.09,349,2.56,10.889999,314.690002,6
2.4,11.11,345,2.56,10.889999,314.690002,6
2.41,11.76,326,2.56,10.889999,314.690002,6
2.32,9.88,353,2.56,10.889999,314.690002,6
1.99,11.11,322,2.56,10.889999,314.690002,6
1.92,9.88,332,2.56,10.889999,314.690002,6
1.93,11.11,333,2.56,10.889999,314.690002,6
2.15,11.11,324,2.56,10.889999,314.690002,6
2.19,11.76,326,2.56,10.889999,314.690002,6
1.99,11.76,329,2.56,10.889999,314.690002,6
2.33,11.11,335,2.56,10.889999,314.690002,6
2.12,11.76,326,2.56,10.889999,314.690002,6
2.07,11.11,331,2.56,10.889999,314.690002,6
2.1,11.11,331,2.56,10.889999,314.690002,6
2.12,11.76,349,2.56,10.889999,314.690002,6
2.03,10.53,333,2.56,10.889999,314.690002,6
2.09,11.76,329,2.56,10.889999,314.690002,6
2.12,11.76,321,2.56,10.889999,314.690002,6
2.19,11.76,333,2.42,10.219999,320.779999,5
2.06,11.11,340,2.42,10.219999,320.779999,5
2.13,10.53,329,2.42,10.219999,320.779999,5
2.07,10.53,342,2.42,10.219999,320.779999,5
2.03,11.11,336,2.42,10.219999,320.779999,5
1.99,10.53,333,2.42,10.219999,320.779999,5
2.18,12.5,315,2.42,10.219999,320.779999,5
2.01,9.88,340,2.42,10.219999,320.779999,5
2,11.11,340,2.42,10.219999,320.779999,5
2.02,9.88,346,2.42,10.219999,320.779999,5
2.09,10.53,326,2.42,10.219999,320.779999,5
1.97,11.76,319,2.42,10.219999,320.779999,5
2.04,10.53,333,2.42,10.219999,320.779999,5
2.04,11.76,318,2.42,10.219999,320.779999,5
1.74,11.11,329,2.42,10.219999,320.779999,5
1.75,11.11,326,2.42,10.219999,320.779999,5
1.64,10.53,326,2.42,10.219999,320.779999,5
1.67,11.11,342,2.42,10.219999,320.779999,5
1.63,11.76,332,2.42,10.219999,320.779999,5
1.62,11.11,339,2.42,10.219999,320.779999,5
1.65,11.76,332,2.42,10.219999,320.779999,5
1.57,11.76,326,2.42,10.219999,320.779999,5
1.6,9.88,346,2.42,10.219999,320.779999,5
1.59,11.11,331,2.42,10.219999,320.779999,5
1.62,10.53,345,2.42,10.219999,320.779999,5
1.63,10.53,329,2.42,10.219999,320.779999,5
1.71,11.11,336,2.42,10.219999,320.779999,5
1.75,9.88,4,2.42,10.219999,320.779999,5
1.65,10.53,352,2.16,9.809999,321.640015,5
1.71,9.88,343,2.16,9.809999,321.640015,5
1.65,11.11,346,2.16,9.809999,321.640015,5
1.62,10.53,343,2.16,9.809999,321.640015,5
1.74,9.88,350,2.16,9.809999,321.640015,5
1.53,11.11,345,2.16,9.809999,321.640015,5
1.57,9.88,340,2.16,9.809999,321.640015,5
1.5,11.11,336,2.16,9.809999,321.640015,5
1.46,10.53,338,2.16,9.809999,321.640015,5
1.46,10.53,343,2.16,9.809999,321.640015,5
1.55,9.88,348,2.16,9.809999,321.640015,5
1.39,9.88,349,2.16,9.809999,321.640015,5
1.53,9.88,356,2.16,9.809999,321.640015,5
1.56,9.09,355,2.16,9.809999,321.640015,5
1.36,16.67,318,2.16,9.809999,321.640015,5
1.38,10.53,339,2.16,9.809999,321.640015,5
1.45,16.67,301,2.16,9.809999,321.640015,5
1.49,10.53,345,2.16,9.809999,321.640015,5
1.39,9.88,343,2.16,9.809999,321.640015,5
1.49,16.67,307,2.16,9.809999,321.640015,5
1.47,16.67,307,2.16,9.809999,321.640015,5
1.48,16.67,303,2.16,9.809999,321.640015,5
1.53,15.38,308,2.16,9.809999,321.640015,5
1.6,15.38,294,2.16,9.809999,321.640015,5
1.45,15.38,311,2.16,9.809999,321.640015,5
1.5,15.38,318,2.16,9.809999,321.640015,5
1.48,15.38,308,2.16,9.809999,321.640015,5
1.6,15.38,305,2.16,9.809999,321.640015,5
1.54,15.38,312,2.47,14.4,310.940002,8
1.65,15.38,310,2.47,14.4,310.940002,8
1.64,13.33,339,2.47,14.4,310.940002,8
1.58,15.38,310,2.47,14.4,310.940002,8
1.68,15.38,304,2.47,14.4,310.940002,8
1.62,15.38,307,2.47,14.4,310.940002,8
1.82,16.67,312,2.47,14.4,310.940002,8
1.69,15.38,301,2.47,14.4,310.940002,8
1.68,16.67,308,2.47,14.4,310.940002,8
1.89,16.67,308,2.47,14.4,310.940002,8
1.76,15.38,300,2.47,14.4,310.940002,8
1.86,16.67,307,2.47,14.4,310.940002,8
1.7,16.67,312,2.47,14.4,310.940002,8
2.01,15.38,307,2.47,14.4,310.940002,8
2.97,13.33,318,2.47,14.4,310.940002,8
3,14.29,319,2.47,14.4,310.940002,8
3.25,15.38,307,2.47,14.4,310.940002,8
3.13,7.69,6,2.47,14.4,310.940002,8
3.3,8.33,353,2.47,14.4,310.940002,8
3.22,8.33,0,2.47,14.4,310.940002,8
3.54,8.33,357,2.47,14.4,310.940002,8
3.39,8.33,352,2.47,14.4,310.940002,8
3.52,9.09,356,2.47,14.4,310.940002,8
3.96,13.33,317,2.47,14.4,310.940002,8
3.82,9.09,357,2.47,14.4,310.940002,8
3.81,9.09,356,2.47,14.4,310.940002,8
3.72,12.5,331,2.47,14.4,310.940002,8
3.66,9.09,359,2.47,14.4,310.940002,8
3.71,9.88,350,3.71,7.05,34.839996,6
3.63,9.09,7,3.71,7.05,34.839996,6
3.74,9.88,350,3.71,7.05,34.839996,6
3.79,9.09,3,3.71,7.05,34.839996,6
3.73,9.09,9,3.71,7.05,34.839996,6
3.38,10.53,336,3.71,7.05,34.839996,6
3.78,9.09,7,3.71,7.05,34.839996,6
3.41,8.33,14,3.71,7.05,34.839996,6
3.67,9.09,13,3.71,7.05,34.839996,6
3.59,9.09,4,3.71,7.05,34.839996,6
3.53,9.88,342,3.71,7.05,34.839996,6
3.61,10.53,348,3.71,7.05,34.839996,6
3.76,9.09,6,3.71,7.05,34.839996,6
3.8,9.09,9,3.71,7.05,34.839996,6
3.28,7.69,20,3.71,7.05,34.839996,6
3.12,9.88,353,3.71,7.05,34.839996,6
3.02,9.09,356,3.71,7.05,34.839996,6
3.03,9.09,6,3.71,7.05,34.839996,6
2.95,9.09,3,3.71,7.05,34.839996,6
3.22,11.76,331,3.71,7.05,34.839996,6
2.88,8.33,24,3.71,7.05,34.839996,6
2.93,9.09,3,3.71,7.05,34.839996,6
2.98,9.88,350,3.71,7.05,34.839996,6
3.02,9.09,357,3.71,7.05,34.839996,6
2.78,8.33,16,3.71,7.05,34.839996,6
2.92,9.09,356,3.71,7.05,34.839996,6
2.85,9.09,355,3.71,7.05,34.839996,6
2.7,7.69,17,3.71,7.05,34.839996,6
2.51,8.33,17,3.6,7.74,55.589996,5
2.75,11.11,333,3.6,7.74,55.589996,5
2.68,9.09,359,3.6,7.74,55.589996,5
2.66,10.53,340,3.6,7.74,55.589996,5
2.66,8.33,10,3.6,7.74,55.589996,5
2.7,9.09,359,3.6,7.74,55.589996,5
2.74,9.88,346,3.6,7.74,55.589996,5
2.86,9.88,346,3.6,7.74,55.589996,5
2.66,11.11,331,3.6,7.74,55.589996,5
2.73,9.09,4,3.6,7.74,55.589996,5
2.73,9.09,6,3.6,7.74,55.589996,5
2.59,9.09,13,3.6,7.74,55.589996,5
2.64,9.09,9,3.6,7.74,55.589996,5
2.78,9.09,357,3.6,7.74,55.589996,5
2.19,11.76,338,3.6,7.74,55.589996,5
2.29,9.09,14,3.6,7.74,55.589996,5
2.23,9.09,3,3.6,7.74,55.589996,5
2.39,11.11,335,3.6,7.74,55.589996,5
2.26,11.76,345,3.6,7.74,55.589996,5
2.16,11.11,343,3.6,7.74,55.589996,5
2.36,11.11,342,3.6,7.74,55.589996,5
2.37,11.11,340,3.6,7.74,55.589996,5
2.53,11.11,340,3.6,7.74,55.589996,5
2.47,11.76,332,3.6,7.74,55.589996,5
2.54,11.76,338,3.6,7.74,55.589996,5
2.39,11.11,331,3.6,7.74,55.589996,5
2.45,11.11,342,3.6,7.74,55.589996,5
2.15,11.11,331,3.6,7.74,55.589996,5
2.21,11.11,348,2.9,8.349999,64.979996,3
2.12,10.53,340,2.9,8.349999,64.979996,3
2.32,10.53,350,2.9,8.349999,64.979996,3
2.24,9.88,357,2.9,8.349999,64.979996,3
2.23,10.53,340,2.9,8.349999,64.979996,3
2.41,9.88,355,2.9,8.349999,64.979996,3
2.3,11.76,352,2.9,8.349999,64.979996,3
2.44,10.53,357,2.9,8.349999,64.979996,3
2.2,11.11,353,2.9,8.349999,64.979996,3
2.25,11.11,350,2.9,8.349999,64.979996,3
2.21,9.88,2,2.9,8.349999,64.979996,3
2.13,8.33,24,2.9,8.349999,64.979996,3
2.24,10.53,352,2.9,8.349999,64.979996,3
2.08,9.88,356,2.9,8.349999,64.979996,3
1.84,10.53,355,2.9,8.349999,64.979996,3
1.82,11.11,0,2.9,8.349999,64.979996,3
1.75,11.11,0,2.9,8.349999,64.979996,3
1.69,9.88,13,2.9,8.349999,64.979996,3
1.7,11.11,355,2.9,8.349999,64.979996,3
1.69,11.11,357,2.9,8.349999,64.979996,3
1.66,9.88,350,2.9,8.349999,64.979996,3
1.72,8.33,27,2.9,8.349999,64.979996,3
1.72,10.53,353,2.9,8.349999,64.979996,3
1.77,11.11,17,2.9,8.349999,64.979996,3
1.74,9.09,34,2.9,8.349999,64.979996,3
1.74,12.5,25,2.9,8.349999,64.979996,3
1.55,11.11,11,2.9,8.349999,64.979996,3
1.78,11.11,10,2.9,8.349999,64.979996,3
1.49,11.11,3,2.31,8.219999,68.639992,6
1.49,9.88,0,2.31,8.219999,68.639992,6
1.54,10.53,7,2.31,8.219999,68.639992,6
1.55,9.09,9,2.31,8.219999,68.639992,6
1.59,10.53,4,2.31,8.219999,68.639992,6
1.58,10.53,20,2.31,8.219999,68.639992,6
1.51,9.88,9,2.31,8.219999,68.639992,6
1.56,9.09,13,2.31,8.219999,68.639992,6
1.44,9.09,10,2.31,8.219999,68.639992,6
1.4,10.53,21,2.31,8.219999,68.639992,6
1.55,10.53,27,2.31,8.219999,68.639992,6
1.49,11.11,24,2.31,8.219999,68.639992,6
1.4,11.11,20,2.31,8.219999,68.639992,6
1.32,9.88,25,2.31,8.219999,68.639992,6
1.16,10.53,31,2.31,8.219999,68.639992,6
1.14,11.11,11,2.31,8.219999,68.639992,6
1.2,16.67,340,2.31,8.219999,68.639992,6
1.11,10.53,27,2.31,8.219999,68.639992,6
1.19,10.53,21,2.31,8.219999,68.639992,6
1.1,10.53,4,2.31,8.219999,68.639992,6
1.17,10.53,11,2.31,8.219999,68.639992,6
1.16,15.38,338,2.31,8.219999,68.639992,6
1.23,15.38,336,2.31,8.219999,68.639992,6
1.28,15.38,339,2.31,8.219999,68.639992,6
1.2,15.38,338,2.31,8.219999,68.639992,6
1.18,15.38,322,2.31,8.219999,68.639992,6
1.22,15.38,329,2.31,8.219999,68.639992,6
1.19,15.38,335,2.31,8.219999,68.639992,6
1.22,15.38,329,1.89,8.05,82.509995,14
1.29,14.29,331,1.89,8.05,82.509995,14
1.23,14.29,336,1.89,8.05,82.509995,14
1.27,14.29,339,1.89,8.05,82.509995,14
1.3,14.29,336,1.89,8.05,82.509995,14
1.29,14.29,339,1.89,8.05,82.509995,14
1.29,14.29,335,1.89,8.05,82.509995,14
1.27,14.29,332,1.89,8.05,82.509995,14
1.38,20,318,1.89,8.05,82.509995,14
1.4,20,315,1.89,8.05,82.509995,14
1.46,14.29,336,1.89,8.05,82.509995,14
1.41,20,317,1.89,8.05,82.509995,14
1.57,20,321,1.89,8.05,82.509995,14
1.51,18.18,315,1.89,8.05,82.509995,14
2.48,16.67,322,1.89,8.05,82.509995,14
2.23,16.67,326,1.89,8.05,82.509995,14
2.39,16.67,328,1.89,8.05,82.509995,14
2.49,16.67,325,1.89,8.05,82.509995,14
2.38,16.67,322,1.89,8.05,82.509995,14
2.16,16.67,319,1.89,8.05,82.509995,14
2.49,16.67,328,1.89,8.05,82.509995,14
2.28,16.67,318,1.89,8.05,82.509995,14
2.86,15.38,326,1.89,8.05,82.509995,14
2.68,16.67,322,1.89,8.05,82.509995,14
2.65,16.67,324,1.89,8.05,82.509995,14
2.97,16.67,321,1.89,8.05,82.509995,14
2.49,15.38,326,1.89,8.05,82.509995,14
2.77,16.67,325,1.89,8.05,82.509995,14
2.82,14.29,324,3.45,14.889999,327.559998,12
2.51,15.38,326,3.45,14.889999,327.559998,12
2.29,14.29,328,3.45,14.889999,327.559998,12
2.9,15.38,325,3.45,14.889999,327.559998,12
2.8,15.38,322,3.45,14.889999,327.559998,12
2.58,14.29,329,3.45,14.889999,327.559998,12
2.62,15.38,324,3.45,14.889999,327.559998,12
3.03,15.38,324,3.45,14.889999,327.559998,12
2.89,15.38,318,3.45,14.889999,327.559998,12
2.83,14.29,317,3.45,14.889999,327.559998,12
3.27,15.38,317,3.45,14.889999,327.559998,12
3.04,15.38,322,3.45,14.889999,327.559998,12
2.84,15.38,325,3.45,14.889999,327.559998,12
3.1,15.38,324,3.45,14.889999,327.559998,12
2.98,15.38,325,3.45,14.889999,327.559998,12
3.16,13.33,322,3.45,14.889999,327.559998,12
2.99,15.38,328,3.45,14.889999,327.559998,12
2.96,14.29,319,3.45,14.889999,327.559998,12
3,14.29,321,3.45,14.889999,327.559998,12
2.81,14.29,321,3.45,14.889999,327.559998,12
3.28,14.29,326,3.45,14.889999,327.559998,12
2.93,14.29,324,3.45,14.889999,327.559998,12
2.51,14.29,319,3.45,14.889999,327.559998,12
2.81,11.76,332,3.45,14.889999,327.559998,12
2.93,13.33,328,3.45,14.889999,327.559998,12
3.08,14.29,325,3.45,14.889999,327.559998,12
2.89,14.29,324,3.45,14.889999,327.559998,12
2.74,14.29,318,3.45,14.889999,327.559998,12
2.77,14.29,326,3.25,13.299999,323.390015,8
2.65,12.5,321,3.25,13.299999,323.390015,8
2.73,14.29,324,3.25,13.299999,323.390015,8
2.77,14.29,322,3.25,13.299999,323.390015,8
2.73,14.29,319,3.25,13.299999,323.390015,8
2.43,14.29,321,3.25,13.299999,323.390015,8
2.59,14.29,332,3.25,13.299999,323.390015,8
2.59,14.29,321,3.25,13.299999,323.390015,8
2.73,13.33,314,3.25,13.299999,323.390015,8
2.51,11.76,321,3.25,13.299999,323.390015,8
2.48,13.33,314,3.25,13.299999,323.390015,8
2.75,14.29,324,3.25,13.299999,323.390015,8
2.58,13.33,319,3.25,13.299999,323.390015,8
2.32,11.76,331,3.25,13.299999,323.390015,8
2.05,13.33,331,3.25,13.299999,323.390015,8
2.02,12.5,317,3.25,13.299999,323.390015,8
2.03,12.5,329,3.25,13.299999,323.390015,8
2.21,11.76,328,3.25,13.299999,323.390015,8
2.08,12.5,332,3.25,13.299999,323.390015,8
2.1,12.5,329,3.25,13.299999,323.390015,8
2.04,12.5,331,3.25,13.299999,323.390015,8
1.83,13.33,329,3.25,13.299999,323.390015,8
1.86,13.33,325,3.25,13.299999,323.390015,8
1.8,13.33,329,3.25,13.299999,323.390015,8
1.8,13.33,331,3.25,13.299999,323.390015,8
1.8,11.76,318,3.25,13.299999,323.390015,8
1.88,13.33,325,3.25,13.299999,323.390015,8
1.73,14.29,335,3.25,13.299999,323.390015,8
1.94,13.33,322,2.42,12.059999,322.059998,15
1.9,13.33,331,2.42,12.059999,322.059998,15
2.06,12.5,326,2.42,12.059999,322.059998,15
1.9,12.5,325,2.42,12.059999,322.059998,15
1.89,11.76,331,2.42,12.059999,322.059998,15
2.01,11.76,332,2.42,12.059999,322.059998,15
1.89,13.33,331,2.42,12.059999,322.059998,15
1.8,11.76,326,2.42,12.059999,322.059998,15
1.84,13.33,331,2.42,12.059999,322.059998,15
1.95,13.33,333,2.42,12.059999,322.059998,15
1.91,11.76,314,2.42,12.059999,322.059998,15
1.82,13.33,332,2.42,12.059999,322.059998,15
1.9,11.11,331,2.42,12.059999,322.059998,15
1.7,13.33,333,2.42,12.059999,322.059998,15
2.97,14.29,324,2.42,12.059999,322.059998,15
2.79,12.5,331,2.42,12.059999,322.059998,15
2.97,13.33,324,2.42,12.059999,322.059998,15
3.15,14.29,325,2.42,12.059999,322.059998,15
3.18,15.38,322,2.42,12.059999,322.059998,15
3.29,13.33,325,2.42,12.059999,322.059998,15
3.29,14.29,321,2.42,12.059999,322.059998,15
3.19,13.33,328,2.42,12.059999,322.059998,15
